# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.752432791928911,2.7832897167684036,3.671298963679261,13.89961488365763,1.7568739004928404,-2.4429629590076543,0.9719413799570998,90.99948556397678,97.87065242257027,35.65323209104021
 1.7575110084266687,2.7919008420307723,3.6735093839112385,14.396623245436231,1.744473513483013,-2.441878367199008,0.9858083557357734,91.18054039537988,98.56524716718022,36.96978441250587
 1.7625859143945926,2.8004259565481293,3.675777236855423,14.89683260651484,1.7320859239876358,-2.440949561168907,0.999959452285483,91.36815857492776,99.26901135250168,38.28131464678187
 1.7676576289477257,2.808864924192784,3.6781017628314716,15.400296696066462,1.7197100808164179,-2.4401695011744207,1.014403597130847,91.56231047553491,99.9821878509885,39.58748431251606
 1.7727262754231263,2.8172176088370438,3.680482202159041,15.907071060120218,1.7073449622375774,-2.439530679216124,1.0291500508114333,91.76296543836553,100.70502621418562,40.8879509091958
 1.7777919814490755,2.8254838743532176,3.682917795157787,16.417213118256782,1.6949895779888398,-2.439025120180093,1.0442084187973173,91.97009177767495,101.4377827792477,42.182367986316876
 1.782854879013466,2.833663584613613,3.6854077821473665,16.93078222162701,1.6826429717258262,-2.438644295285069,1.0595886632602411,92.1836567858131,102.18072074502706,43.47038522027408
 1.7879151045316375,2.84175660349054,3.687951403447436,17.447839712206154,1.6703042229126215,-2.438379232090673,1.0753011159045431,92.40362673838948,102.93411027481564,44.75164850261711
 1.7929727989134625,2.849762794856305,3.690547899377652,17.968448983441245,1.6579724494582686,-2.438220367499367,1.0913564902550088,92.62996689959857,103.69822856114132,46.02580004269266
 1.7980281076292424,2.857682022583218,3.693196510257671,18.492675542097317,1.6456468099542039,-2.438157627365258,1.1077658947963651,92.86264152770514,104.47335990990393,47.29247847989649
 1.8030811807745752,2.8655141505435866,3.6958964764071505,19.020587071460746,1.6333265062410691,-2.438180362481798,1.1245408460410302,93.10161388068813,105.25979578741591,48.55131901025841
